Produccion,Hours,Demanda
9258,8,11732
9293,9,12502
9427,10,13192
9562,11,13926
9719,12,14097
9809,13,13809
9867,14,13285
9987,15,13259
10047,16,13605
10141,17,14469
9942,18,14894
9962,19,14285
9943,20,13301
9820,21,12618
9719,22,11807
9598,23,11048
9523,24,10297
8804,1,9461
8346,2,8715
8021,3,8362
7758,4,8387
7976,5,8922
8477,6,9697
9094,7,10748
9430,8,11813
9259,9,12587
9112,10,13394
9127,11,13965
9345,12,14180
9183,13,13897
9298,14,13466
9481,15,13583
9751,16,13948
10022,17,15050
10133,18,14979
10077,19,14179
9973,20,13269
9956,21,12550
9775,22,11791
9415,23,11029
8918,24,10655
8569,1,9692
8002,2,8934
7660,3,8630
7681,4,8625
8242,5,9186
8762,6,10173
9424,7,11226
9900,8,12380
10005,9,13265
10182,10,13943
10220,11,14591
10049,12,14765
10292,13,14274
10128,14,13951
10160,15,14019
10239,16,14579
10329,17,15587
10409,18,15479
10376,19,14738
10250,20,13844
10040,21,12979
9847,22,12225
9515,23,11444
8905,24,10815
8072,1,9716
7603,2,8990
7457,3,8605
7422,4,8571
7673,5,9324
8430,6,10101
9226,7,11222
9528,8,12223
9617,9,13126
9931,10,13841
10037,11,14425
9955,12,14634
10139,13,14353
9995,14,13960
9818,15,13960
9855,16,14515
10349,17,15540
9915,18,15457
9866,19,14767
9690,20,13861
9746,21,13071
9556,22,12285
9077,23,11559
8856,24,11060
7915,1,10259
7304,2,9447
6985,3,9076
6979,4,9067
7561,5,9713
8400,6,10778
9371,7,11861
9621,8,12959
9816,9,13931
9901,10,14769
10020,11,15379
10063,12,15651
10146,13,15256
10283,14,14854
10166,15,14848
10148,16,15463
10011,17,16557
10044,18,16404
9947,19,15615
9999,20,14665
10089,21,13769
10036,22,12920
9917,23,12030
9843,24,11414
8652,1,10235
8168,2,9413
7966,3,9031
7968,4,9040
8475,5,9727
9217,6,10597
9723,7,11789
9995,8,12950
9953,9,13937
9742,10,14772
9792,11,15388
9681,12,15657
9992,13,15258
10099,14,14854
10118,15,14848
10141,16,15461
10218,17,16563
10188,18,16402
10151,19,15610
10083,20,14661
10074,21,13766
10014,22,12912
9732,23,12008
9571,24,11438
8892,1,10337
8415,2,9410
8168,3,9114
8185,4,9018
8767,5,9635
9281,6,10555
9832,7,11758
9924,8,12938
9862,9,13918
9942,10,14750
9922,11,15396
10074,12,15662
10180,13,15253
10188,14,14887
10267,15,14824
10429,16,15439
10651,17,16536
10868,18,16374
10753,19,15588
10642,20,14638
10519,21,13752
10362,22,12916
10150,23,11993
10014,24,11488
8982,1,10308
8495,2,9596
8173,3,9249
8329,4,9066
8906,5,9761
9586,6,10647
9945,7,11893
10078,8,13046
10120,9,14025
10105,10,14897
9918,11,15480
9885,12,15748
9947,13,15352
9929,14,14942
10041,15,14936
10142,16,15556
10308,17,16661
10191,18,16503
10161,19,15709
10029,20,14749
10021,21,13851
9939,22,12993
9654,23,12178
9603,24,11422
8836,1,10434
8299,2,9575
8071,3,9175
8087,4,9214
8518,5,9840
9165,6,10754
9489,7,11956
9414,8,13171
9891,9,14173
9934,10,15002
9970,11,15682
10058,12,15997
10165,13,15639
10091,14,15172
10174,15,15261
10164,16,15850
10247,17,17068
10474,18,16940
10523,19,16144
10491,20,15152
10343,21,14244
10212,22,13363
10161,23,12606
10020,24,11879
9159,1,10789
8478,2,9930
8379,3,9501
8338,4,9534
8786,5,10222
9450,6,11264
9909,7,12583
10029,8,13705
10258,9,14620
10426,10,15450
10453,11,16112
10425,12,16475
10538,13,16061
10301,14,15616
10227,15,15611
10341,16,16296
10529,17,17580
10522,18,17229
10418,19,16452
10498,20,15519
10517,21,14625
10377,22,13713
10146,23,12774
9908,24,12192
8993,1,10843
8700,2,10117
8542,3,9571
8385,4,9622
8760,5,10280
9493,6,11326
9877,7,12711
10006,8,13661
10179,9,14596
10179,10,15559
10333,11,16127
10536,12,16445
10541,13,16078
10546,14,15677
10567,15,15734
10641,16,16430
10742,17,17725
10734,18,17446
10700,19,16611
10649,20,15613
10571,21,14627
10390,22,13706
10105,23,12808
9656,24,12141
8485,1,11276
8078,2,10349
7946,3,9851
7973,4,9862
8494,5,10530
9340,6,11578
10367,7,12875
10576,8,14061
10600,9,14960
10614,10,15865
10701,11,16508
10869,12,16880
10977,13,16414
10902,14,15915
10832,15,16010
10885,16,16715
11087,17,18015
11316,18,17745
11378,19,16900
11292,20,15881
11268,21,14833
11380,22,13959
11142,23,13038
10846,24,12387
9329,1,11291
8724,2,10397
8429,3,9952
8394,4,10023
9089,5,10633
10267,6,11681
11053,7,12929
11177,8,13998
11325,9,14895
11324,10,15741
11379,11,16422
11476,12,16840
11403,13,16382
11334,14,15869
10897,15,15900
10921,16,16597
11049,17,17893
11232,18,17622
11659,19,16781
11437,20,15768
11521,21,14739
11414,22,13870
11219,23,12968
10961,24,12283
9936,1,12136
9017,2,11580
8481,3,11299
8541,4,11307
9169,5,11583
9773,6,12133
10434,7,13030
10851,8,14136
11049,9,15072
10919,10,16014
10665,11,16683
10708,12,17055
10692,13,16585
10576,14,16078
10753,15,16175
10732,16,16889
10792,17,18203
11140,18,17929
11358,19,17073
11301,20,16043
11252,21,15017
11124,22,14145
10948,23,13168
10745,24,12414
9878,1,11329
9250,2,10548
8848,3,10073
8834,4,10122
9416,5,10796
9973,6,11895
10228,7,13280
10473,8,14401
10376,9,15394
10467,10,16380
10566,11,17036
10370,12,17418
10399,13,16936
10435,14,16412
10520,15,16517
10547,16,17240
10640,17,18589
10538,18,18312
10484,19,17439
10507,20,16387
10489,21,15291
10463,22,14349
10333,23,13358
10248,24,12556
9824,1,11640
9213,2,10827
9025,3,10246
8971,4,10302
9430,5,10976
9989,6,12034
9971,7,13395
10038,8,14590
10106,9,15488
9953,10,16413
9968,11,17092
9976,12,17341
10010,13,16889
9990,14,16469
9831,15,16568
9866,16,17188
9999,17,18508
10218,18,18326
10213,19,17437
10215,20,16461
9974,21,15399
9757,22,14439
9604,23,13426
9466,24,12663
9973,1,11884
9979,2,10924
9986,3,10495
9989,4,10537
9996,5,11192
10003,6,12266
10009,7,13706
10015,8,14784
10022,9,15742
10028,10,16692
10034,11,17384
10040,12,17637
10047,13,17181
10054,14,16752
10059,15,16847
10065,16,17483
10073,17,18819
10078,18,18626
10085,19,17690
10093,20,16718
10097,21,15640
10102,22,14676
10182,23,13695
10245,24,12868
9919,1,12090
9679,2,11154
9365,3,10640
9339,4,10613
9725,5,11331
10128,6,12440
10217,7,13806
10249,8,14953
10281,9,16023
10272,10,17004
10301,11,17717
10271,12,18032
10005,13,17600
10067,14,17122
10160,15,17179
10161,16,17829
10224,17,19154
10232,18,18987
10209,19,18047
10181,20,17071
10237,21,15925
10241,22,14984
9984,23,13937
9601,24,13101
9471,1,12151
9245,2,11152
9087,3,10648
9212,4,10670
9423,5,11324
9622,6,12407
9677,7,13731
9494,8,14897
9569,9,16003
9618,10,16989
9642,11,17703
9645,12,18021
9720,13,17588
9580,14,17118
9564,15,17176
9518,16,17824
9750,17,19151
9706,18,18987
9844,19,18048
9756,20,17073
9774,21,15924
9690,22,14981
9650,23,13933
9657,24,13102
9522,1,12390
9325,2,11367
9165,3,10844
9050,4,10868
9358,5,11532
9542,6,12641
9728,7,13992
9637,8,15175
9498,9,16298
9632,10,17306
9654,11,18035
9618,12,18361
9625,13,17916
9682,14,17438
9696,15,17498
9667,16,18158
9715,17,19508
9858,18,19342
9907,19,18383
9698,20,17392
9624,21,16216
9624,22,15269
9452,23,14188
9439,24,13364
9106,1,12556
8924,2,11516
8954,3,10975
8938,4,11000
9028,5,11676
9231,6,12798
9272,7,14165
9344,8,15366
9377,9,16503
9455,10,17522
9545,11,18257
9257,12,18589
9561,13,18138
9842,14,17650
9805,15,17716
9777,16,18382
9586,17,19751
9624,18,19584
9728,19,18613
9610,20,17608
9400,21,16421
9399,22,15448
9416,23,14369
9420,24,13512
9028,1,12868
8788,2,11779
8596,3,11242
8588,4,11259
8916,5,11890
9248,6,13030
9348,7,14422
9397,8,15644
9333,9,16806
9367,10,17840
9505,11,18592
9305,12,18929
9358,13,18471
9422,14,17978
9459,15,18042
9452,16,18722
9415,17,20114
9435,18,19949
9555,19,18962
9427,20,17939
9367,21,16727
9395,22,15737
9253,23,14637
9290,24,13794
9029,1,12785
8885,2,11745
8774,3,11181
8872,4,11203
9114,5,11809
9319,6,12860
9591,7,14186
9721,8,15375
9694,9,16564
9693,10,17665
9648,11,18449
9687,12,18801
9808,13,18309
9906,14,17792
10038,15,17880
10006,16,18719
10092,17,20202
10249,18,19607
10267,19,18647
10173,20,17733
10072,21,16777
10006,22,15745
9840,23,14674
9818,24,13778
9427,1,12911
9275,2,12107
8858,3,11446
8621,4,11363
8953,5,11995
9444,6,13001
9547,7,14347
9777,8,15454
10011,9,16740
9985,10,17737
10003,11,18520
9930,12,18874
10011,13,18382
10168,14,17863
10137,15,17953
10161,16,18795
10186,17,20278
10174,18,19679
10063,19,18717
10023,20,17802
10077,21,16687
10132,22,15688
9947,23,14761
9838,24,13847
9596,1,13083
9612,2,12022
9350,3,11460
9389,4,11404
9499,5,12008
9495,6,13022
9811,7,14379
9908,8,15524
9618,9,16780
9330,10,17781
9400,11,18610
9311,12,18942
9201,13,18470
9559,14,17952
9588,15,18055
9748,16,18903
9762,17,20431
9837,18,19837
9872,19,18878
10145,20,17967
10274,21,16871
10192,22,15898
10118,23,14956
10158,24,14017
9850,1,13022
9639,2,11949
9651,3,11374
9774,4,11346
9672,5,11964
9698,6,12974
9876,7,14240
9846,8,15429
9752,9,16637
9759,10,17699
9856,11,18547
9874,12,18881
9896,13,18409
10264,14,17912
10387,15,17999
10498,16,18844
10523,17,20377
10716,18,19702
10745,19,18728
10714,20,17785
10772,21,16768
10811,22,15777
10600,23,14776
10589,24,13929
10582,1,13511
10396,2,12379
10201,3,11812
10137,4,11753
10706,5,12362
11137,6,13391
11205,7,14770
11242,8,16039
11363,9,17280
11181,10,18398
11170,11,19280
11063,12,19628
11021,13,19140
10785,14,18604
11081,15,18712
11256,16,19594
11338,17,21190
11315,18,20487
11317,19,19474
11246,20,18492
11265,21,17439
11215,22,16402
11027,23,15413
10745,24,14557
10231,1,14162
10041,2,12973
9951,3,12365
9866,4,12327
10066,5,12961
10289,6,14044
10487,7,15494
10594,8,16781
10597,9,18098
10555,10,19298
10561,11,20223
10598,12,20585
10651,13,20077
10677,14,19514
10636,15,19627
10655,16,20547
10694,17,22222
10721,18,21485
10720,19,20423
10850,20,19393
10876,21,18285
10884,22,17211
10903,23,16100
10713,24,15156
10359,1,14049
10075,2,12944
10006,3,12374
9924,4,12330
10127,5,12960
10441,6,13972
10455,7,15357
10434,8,16655
10671,9,17964
10635,10,19153
10489,11,20073
10389,12,20433
10486,13,19925
10534,14,19367
10606,15,19482
10465,16,20394
10630,17,22055
10675,18,21326
10469,19,20271
10405,20,19249
10425,21,18147
10511,22,17047
10658,23,16095
10682,24,15201
10356,1,16221
10205,2,14842
10077,3,14114
9979,4,14085
10254,5,14788
10411,6,15993
10521,7,17634
10445,8,19068
10372,9,20523
10442,10,21925
10543,11,22949
10507,12,23348
10536,13,22761
10538,14,22123
10585,15,22258
10566,16,23294
10666,17,25190
10653,18,24210
10662,19,23171
10708,20,22049
10817,21,20795
10854,22,19634
10867,23,18479
10793,24,17461
10368,1,13999
10425,2,12932
10260,3,12347
10150,4,12368
10450,5,12871
10588,6,13710
10672,7,14911
10612,8,16068
10619,9,17225
10648,10,18270
10489,11,19153
10367,12,19490
10442,13,19037
10715,14,18563
10629,15,18649
10798,16,19585
10651,17,21055
10654,18,20274
10642,19,19425
10908,20,18524
10918,21,17506
11016,22,16643
10789,23,15751
10640,24,15001
10644,1,13802
10542,2,12714
10462,3,12074
10462,4,12080
10596,5,12707
10749,6,13613
10873,7,14793
10705,8,15924
10687,9,17086
10733,10,18125
10641,11,19024
10630,12,19336
10758,13,18887
10566,14,18416
10630,15,18469
10786,16,19429
10753,17,20886
10783,18,20112
10876,19,19266
10861,20,18372
10835,21,17318
10897,22,16341
10741,23,15456
10856,24,14702
10704,1,13791
10576,2,12752
10539,3,12104
10420,4,12085
10580,5,12629
10751,6,13577
10747,7,14916
10687,8,16118
10599,9,17343
10431,10,18236
10255,11,19117
10338,12,19454
10297,13,18997
10305,14,18528
10466,15,18591
10376,16,19564
10476,17,21018
10803,18,20236
10716,19,19374
10657,20,18482
10667,21,17414
10685,22,16425
10771,23,15532
10765,24,14695
10510,1,13708
10439,2,12633
10414,3,11981
10442,4,11925
10519,5,12425
10579,6,13386
10604,7,14725
10613,8,15932
10556,9,17045
10547,10,18188
10592,11,19068
10691,12,19403
10580,13,18948
10747,14,18479
10869,15,18543
10982,16,19516
10943,17,20966
10896,18,20186
10966,19,19325
11007,20,18434
10929,21,17371
10901,22,16384
10874,23,15494
10900,24,14652
10795,1,13720
10571,2,12565
10471,3,11919
10441,4,11855
10706,5,12383
10856,6,13335
10846,7,14577
10923,8,15758
10893,9,17011
10871,10,18148
10876,11,19025
10755,12,19360
10572,13,18905
10500,14,18436
10653,15,18501
10588,16,19469
10742,17,20914
10743,18,20138
10491,19,19279
10587,20,18390
10580,21,17329
10650,22,16343
10646,23,15456
10594,24,14616
10183,1,13598
10089,2,12669
10045,3,12013
10045,4,11836
10108,5,12373
10262,6,13272
10381,7,14537
10269,8,15701
10132,9,16921
9987,10,18054
9978,11,18926
10071,12,19258
9809,13,18805
9743,14,18339
9965,15,18401
9864,16,19367
10012,17,20804
10067,18,20027
10128,19,19173
10266,20,18289
10316,21,17235
10307,22,16256
10318,23,15369
10280,24,14554
10221,1,13612
10143,2,12508
9985,3,11834
9966,4,11781
10201,5,12287
10415,6,13220
10509,7,14519
10517,8,15693
10439,9,16941
10465,10,18073
10219,11,18944
10122,12,19277
9989,13,18822
9992,14,18357
10138,15,18421
10145,16,19389
10381,17,20826
10448,18,20051
10456,19,19193
10495,20,18308
10547,21,17254
10488,22,16324
10481,23,15390
10541,24,14567
10331,1,13726
10085,2,12559
9865,3,11928
9792,4,11879
9938,5,12429
10247,6,13359
10328,7,14670
10310,8,15835
10234,9,17079
10269,10,18223
10389,11,19099
10429,12,19435
10478,13,18977
10474,14,18505
10474,15,18572
10497,16,19545
10571,17,20999
10682,18,20216
10664,19,19352
10753,20,18458
10759,21,17397
10765,22,16409
10770,23,15515
10728,24,14688
9770,1,13940
10025,2,12756
9612,3,12115
9498,4,12053
9814,5,12583
10186,6,13543
10537,7,14879
10723,8,16075
10799,9,17350
10769,10,18510
10751,11,19405
10815,12,19747
10773,13,19279
10815,14,18802
10699,15,18868
10622,16,19855
10683,17,21331
10860,18,20536
11006,19,19658
11022,20,18751
11065,21,17670
10974,22,16665
10871,23,15758
10799,24,14908
10522,1,13973
10227,2,12787
9996,3,12143
10054,4,12088
10379,5,12614
10484,6,13574
10658,7,14905
10966,8,16114
10889,9,17393
10881,10,18555
10934,11,19452
10997,12,19791
10949,13,19326
11034,14,18843
10959,15,18912
11036,16,19902
10989,17,21380
10845,18,20584
10920,19,19704
10998,20,18794
11004,21,17712
11071,22,16704
11041,23,15796
11064,24,14955
10676,1,13903
10317,2,12719
10097,3,12074
10043,4,12026
10350,5,12575
10738,6,13535
10774,7,14947
10675,8,16077
10732,9,17321
10767,10,18477
10778,11,19367
10815,12,19706
10809,13,19240
10976,14,18762
10986,15,18824
11121,16,19818
11136,17,21288
11295,18,20495
11258,19,19618
11281,20,18713
11186,21,17660
11183,22,16660
11014,23,15705
10918,24,14843
10440,1,14027
10284,2,12835
9991,3,12216
9915,4,12155
10159,5,12726
10495,6,13662
10846,7,14973
10882,8,16181
10933,9,17471
10867,10,18638
10585,11,19538
10608,12,19880
10814,13,19416
10937,14,18931
10830,15,18997
10806,16,19991
10909,17,21474
10986,18,20677
11038,19,19794
11012,20,18880
10905,21,17791
10777,22,16780
10781,23,15853
10763,24,14973
10280,1,13963
10123,2,12777
10074,3,12128
10086,4,12093
10286,5,12624
10532,6,13579
10692,7,14911
10833,8,16118
10828,9,17397
10911,10,18560
10612,11,19455
10491,12,19797
10676,13,19330
10759,14,18852
10664,15,18917
10791,16,19909
10904,17,21386
11018,18,20589
11096,19,19708
11094,20,18797
11097,21,17716
11016,22,16711
10734,23,15778
10708,24,14927
10439,1,14321
10330,2,13103
10242,3,12441
10234,4,12375
10406,5,12961
10818,6,13937
10940,7,15328
10813,8,16535
10818,9,17846
10789,10,19037
10975,11,19954
11171,12,20301
11381,13,19822
11338,14,19327
11347,15,19395
11346,16,20411
11446,17,21930
11588,18,21114
11715,19,20207
11565,20,19275
11551,21,18166
11499,22,17133
11314,23,16176
11250,24,15305
10874,1,14218
10643,2,13157
10519,3,12431
10564,4,12354
10702,5,12963
10766,6,14018
10569,7,15308
10537,8,16518
10499,9,17840
10444,10,19015
10442,11,19943
10388,12,20267
10268,13,19816
10291,14,19305
10231,15,19359
10229,16,20375
10189,17,21890
10286,18,21049
10365,19,20149
10392,20,19221
10342,21,18144
10282,22,17119
10162,23,16113
10179,24,15252
10066,1,13983
10054,2,12924
10091,3,12263
10144,4,12154
10247,5,12827
10226,6,13895
10312,7,15310
10261,8,16341
10242,9,17555
10262,10,18707
10231,11,19606
10236,12,19941
10265,13,19472
10228,14,18987
10292,15,19050
10303,16,20052
10298,17,21538
10330,18,20712
10387,19,19827
10383,20,18962
10469,21,17882
10500,22,16992
10586,23,15981
10566,24,15087
10509,1,14185
10460,2,13005
10297,3,12387
10267,4,12311
10570,5,12897
10638,6,14018
10818,7,15414
10736,8,16515
10787,9,17831
10833,10,18864
10795,11,19718
10860,12,20035
10846,13,19550
10836,14,19042
10870,15,19263
11006,16,20202
11103,17,21492
11362,18,20777
11428,19,19881
11325,20,18986
11616,21,17953
11745,22,16982
11718,23,16007
11697,24,15171
11489,1,14305
11074,2,13144
10776,3,12535
10701,4,12426
11053,5,13030
11748,6,14057
11842,7,15446
11808,8,16634
11678,9,17946
11527,10,19061
11648,11,19926
11576,12,20244
11715,13,19757
11783,14,19245
11830,15,19467
11891,16,20417
12049,17,21720
12143,18,20997
12051,19,20093
12003,20,19188
11977,21,18144
11973,22,17162
11939,23,16154
11833,24,15303
11387,1,14545
11153,2,13342
10926,3,12712
10797,4,12624
11250,5,13223
11760,6,14248
12028,7,15644
11837,8,16922
11666,9,18226
11433,10,19360
11455,11,20239
11580,12,20562
11593,13,20069
11634,14,19550
11635,15,19776
11712,16,20735
11875,17,22063
11924,18,21330
11890,19,20413
11803,20,19495
11711,21,18429
11742,22,17418
11698,23,16413
11616,24,15574
11242,1,14680
11095,2,13465
10853,3,12827
10900,4,12739
11027,5,13343
11301,6,14401
11305,7,15791
11072,8,17048
11078,9,18395
11103,10,19540
11205,11,20427
11177,12,20756
11013,13,20257
10915,14,19732
10928,15,19960
10786,16,20929
10988,17,22267
11183,18,21527
11163,19,20603
11307,20,19677
11600,21,18600
11707,22,17581
11544,23,16565
11543,24,15692
11194,1,14240
10753,2,13047
10698,3,12395
10592,4,12308
10894,5,12952
11364,6,14046
11375,7,15494
11380,8,16805
11319,9,18149
11048,10,19315
11213,11,20179
11283,12,20423
11305,13,19977
11447,14,19422
11502,15,19480
11493,16,20363
11554,17,21800
11567,18,21203
11592,19,20333
11663,20,19432
11534,21,18307
11538,22,17250
11511,23,16148
11385,24,15222
10691,1,14348
10029,2,13149
9774,3,12492
9565,4,12406
9864,5,13060
10677,6,14159
11229,7,15680
11621,8,16941
11620,9,18299
11607,10,19474
11727,11,20343
11750,12,20590
11753,13,20138
11661,14,19576
11750,15,19637
11832,16,20529
11951,17,21975
11930,18,21374
11927,19,20494
11897,20,19587
11818,21,18451
11735,22,17386
11622,23,16274
11528,24,15341
10849,1,13714
10333,2,12591
9757,3,11843
9798,4,11772
10288,5,12549
10916,6,13709
11364,7,15245
11540,8,16669
11689,9,18011
11665,10,19128
11570,11,19982
11459,12,20250
11492,13,19854
11657,14,19295
11616,15,19311
11736,16,20166
11745,17,21464
11889,18,21217
11948,19,20319
11851,20,19328
11734,21,18209
11569,22,17189
11335,23,16036
11106,24,15088
10598,1,13870
10359,2,12799
9883,3,11946
9698,4,11823
10025,5,12731
10894,6,14216
11110,7,15667
11069,8,17159
11109,9,18442
10970,10,19449
11067,11,20339
11515,12,20564
11556,13,20208
11517,14,19650
11748,15,19535
11650,16,20431
11869,17,21378
11760,18,22198
11690,19,21130
11571,20,19919
11740,21,18640
11517,22,17658
11230,23,16489
11012,24,15517
10523,1,14656
10150,2,13437
9842,3,12544
9809,4,12520
10211,5,13475
10856,6,15047
11321,7,16590
11237,8,18158
11127,9,19522
11148,10,20588
11197,11,21530
11195,12,21770
11243,13,21396
11259,14,20806
11281,15,20688
11372,16,21632
11530,17,22631
11594,18,23502
11449,19,22370
11193,20,21089
11610,21,19734
11758,22,18697
11564,23,17461
10982,24,16463
9990,1,14763
9438,2,13523
9025,3,12836
8946,4,12718
9695,5,13549
10954,6,15071
11259,7,16590
11206,8,18171
11150,9,19531
10929,10,20598
10942,11,21539
10974,12,21780
10903,13,21405
10855,14,20814
10838,15,20695
10872,16,21642
10980,17,22642
11147,18,23205
11373,19,22382
11358,20,21100
11248,21,19746
11150,22,18704
10956,23,17558
10916,24,16594
10441,1,14682
10055,2,13472
9790,3,12731
9626,4,12517
10069,5,13463
10834,6,15005
11087,7,16606
10992,8,18052
11010,9,19403
11004,10,20504
11030,11,21399
11052,12,21637
11126,13,21266
11128,14,20744
11182,15,20624
11121,16,21512
11168,17,22494
11297,18,23052
11387,19,22237
11384,20,20962
11357,21,19619
11374,22,18613
11297,23,17489
11065,24,16579
10506,1,18737
10209,2,17713
9658,3,16722
9557,4,16437
9999,5,17045
10705,6,18265
11299,7,19963
11316,8,20761
11306,9,22010
11278,10,22689
11299,11,22686
11162,12,23042
11132,13,23055
10955,14,23405
10907,15,23836
11075,16,23554
11229,17,23703
11361,18,23904
11305,19,23532
11375,20,23717
11489,21,23234
11457,22,22826
11427,23,21936
11348,24,21361
10944,1,14520
10899,2,13352
10831,3,12576
10751,4,12499
10766,5,13305
10864,6,14698
10836,7,16191
10826,8,17672
10843,9,18927
10793,10,19855
10746,11,20712
11048,12,21102
10919,13,20726
11048,14,20190
